id,label,genre,dataset-id,reduce-harmony,target-chord-position-1-indexed,milne-target,milne-full-seq,h-cpitch-stm-ic,h-cpitch,music-data,c-id,e-id,first-e-id,last-e-id,num-pcs-in-chords,ic,ic-category
55,id=55_genre=classical_c-id=997_e-id=86_ic_category_1,CLASSICAL,1,T,6,0.7153813498,"(0.2597398588d0 0.6001849317d0 0.6555519402d0 0.1392375404d0 0.7153813498d0
 0.6434166946d0 0.2416037152d0)",3.4583433,"((51 67 70) (51 66 70) (48 63 67) (53 62 70) (53 70) (54 60 63 69) (55 62 70)
 (50 65 70))",#<HARMONIC-SEQUENCE {103A54DFA3}>,997,86,81,88,(3 3 3 3 2 4 3 3),8.9763975,1
56,id=56_genre=classical_c-id=430_e-id=61_ic_category_1,CLASSICAL,1,T,6,0.8417460773,"(0.6224036406d0 0.4747278053d0 0.8417460773d0 0.4266847758d0 0.8417460773d0
 0.1392375404d0 0.9366852883d0)",3.4583433,((51 60 67) (53 62 68) (53 60) (55 62 71) (50 69) (48 63 67) (48 67) (51 70)),#<HARMONIC-SEQUENCE {103A54E0F3}>,430,61,56,63,(3 3 2 3 2 3 2 2),8.547313,1
57,id=57_genre=classical_c-id=501_e-id=60_ic_category_1,CLASSICAL,1,T,6,0.4556727817,"(0.2749705464d0 0.0d0 0.1392375404d0 0.5295023201d0 0.4556727817d0 0.0d0
 0.4767237827d0)",3.2018166,"((49 65 69) (57 62 65) (53 62 69) (50 69) (48 65 69) (59 62 65 67)
 (55 62 65 71) (50 69))",#<HARMONIC-SEQUENCE {103A54E283}>,501,60,55,62,(3 3 3 2 3 4 4 2),7.4319153,1
58,id=58_genre=classical_c-id=937_e-id=232_ic_category_1,CLASSICAL,1,T,6,0.7049817917,"(0.8264867837d0 0.5021106585d0 0.743258171d0 0.4266847758d0 0.7049817917d0
 0.1277639244d0 0.3602850703d0)",3.4583433,"((58 65) (48 62 69) (50 63 67 70) (53 60) (58 62 65) (57 60 66) (57 60 63 66)
 (50 66 69))",#<HARMONIC-SEQUENCE {103A54E413}>,937,232,227,234,(2 3 4 2 3 3 4 3),10.466371,1
59,id=59_genre=classical_c-id=879_e-id=263_ic_category_1,CLASSICAL,1,T,6,0.4556727817,"(0.6224036406d0 0.2863351795d0 0.088390993d0 0.3417374491d0 0.4556727817d0
 0.414836409d0 0.1044008226d0)",3.4583433,"((48 63 66) (49 65 68) (54 61 65 70) (54 61 70) (55 61 63 70) (56 61 65)
 (56 63 66) (56 60 63 66))",#<HARMONIC-SEQUENCE {103A54E5D3}>,879,263,258,265,(3 3 4 3 4 3 3 4),8.519895,1
60,id=60_genre=classical_c-id=490_e-id=270_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.3612545828d0 0.0d0 0.2412364053d0 0.3141562376d0 0.3955585127d0
 0.5455992909d0 0.0965239404d0)",3.4583433,"((59 62 65 68) (59 61 68) (56 61 71) (59 63 68) (59 61 65 68) (58 61 66)
 (57 60 66) (50 60 66 69))",#<HARMONIC-SEQUENCE {103A54E793}>,490,270,265,272,(4 3 3 3 4 3 3 4),4.6366377,1
61,id=61_genre=classical_c-id=518_e-id=48_ic_category_1,CLASSICAL,1,T,6,0.414836409,"(0.0871130066d0 0.0d0 0.4154672157d0 0.2572151329d0 0.414836409d0 0.536957535d0
 0.1392375404d0)",3.2258973,"((53 60 62 69) (57 60 65) (53 60 69) (48 64 67) (48 67 70) (53 60 69) (57 64)
 (57 61 64))",#<HARMONIC-SEQUENCE {103A54E923}>,518,48,43,50,(4 3 3 3 3 3 2 3),4.822909,1
62,id=62_genre=classical_c-id=812_e-id=195_ic_category_1,CLASSICAL,1,T,6,0.1635332016,"(0.414836409d0 0.2572151329d0 0.3955585127d0 0.2961143015d0 0.1635332016d0
 0.088390993d0 0.2863351795d0)",3.2283845,"((53 60 69) (55 60 70) (48 64 67) (50 65 67 71) (53 60 62 69) (48 64 65 69)
 (53 60 69) (53 62 69 70))",#<HARMONIC-SEQUENCE {103A54EAF3}>,812,195,190,197,(3 3 3 4 4 4 3 4),8.699219,1
63,id=63_genre=classical_c-id=564_e-id=541_ic_category_1,CLASSICAL,1,T,6,0.6954176322,"(0.4341399907d0 0.0d0 0.2572151329d0 0.2572151329d0 0.6954176322d0
 0.5062647126d0 0.536957535d0)",3.2129176,"((49 68) (56 60 63) (51 60 68) (56 63 66) (56 60 63) (53 61 66 70) (56 61)
 (53 60 68))",#<HARMONIC-SEQUENCE {103A54EC73}>,564,541,536,543,(2 3 3 3 3 4 2 3),11.219767,1
64,id=64_genre=classical_c-id=587_e-id=265_ic_category_1,CLASSICAL,1,T,6,0.2134506033,"(0.254644365d0 0.254644365d0 0.5018508825d0 0.2134506033d0 0.2134506033d0
 0.2134506033d0 0.4767237827d0)",2.4869456,"((48 64 67) (55 64 69) (48 64 67) (51 60 66 69) (50 60 66 69) (51 60 66 69)
 (50 60 66 69) (57 64))",#<HARMONIC-SEQUENCE {103A54EE33}>,587,265,260,267,(3 3 3 4 4 4 4 2),5.0516953,1
65,id=65_genre=classical_c-id=865_e-id=45_ic_category_1,CLASSICAL,1,T,6,0.4277795862,"(0.2749705464d0 0.2749705464d0 0.4484576195d0 0.6553252409d0 0.4277795862d0
 0.4874497835d0 0.6001849317d0)",3.1411378,"((51 60 67) (51 67 71) (51 60 67) (55 62 65 71) (54 60 63) (55 63 71)
 (56 60 63) (57 60 65))",#<HARMONIC-SEQUENCE {103A54EFD3}>,865,45,40,47,(3 3 3 4 3 3 3 3),10.908454,1
66,id=66_genre=classical_c-id=920_e-id=135_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.3772957805d0 0.2134506033d0 0.6434166946d0 0.1043687507d0 0.3955585127d0
 0.414836409d0 0.498235044d0)",3.4583433,"((53 60 62 68) (54 60 62 69) (54 60 63 69) (55 62 71) (55 62 65 71) (55 60 64)
 (55 62 65) (55 60 64 71))",#<HARMONIC-SEQUENCE {103A54F1B3}>,920,135,130,137,(4 4 4 3 4 3 3 4),4.51181,1
67,id=67_genre=classical_c-id=576_e-id=245_ic_category_1,CLASSICAL,1,T,6,0.536946163,"(0.3504184398d0 0.536946163d0 0.536946163d0 0.536946163d0 0.536946163d0
 0.536946163d0 0.536946163d0)",1.5168782,"((54 60 63 68) (54 61 63 69) (56 60 61 65) (54 61 63 69) (56 60 61 65)
 (54 61 63 69) (56 60 61 65) (54 61 63 69))",#<HARMONIC-SEQUENCE {103A54F3C3}>,576,245,240,247,(4 4 4 4 4 4 4 4),10.610035,1
68,id=68_genre=classical_c-id=217_e-id=18_ic_category_1,CLASSICAL,1,T,6,0.498340002,"(0.0d0 0.3955585127d0 0.4019097516d0 0.272020256d0 0.498340002d0 0.1043687507d0
 0.3955585127d0)",3.2018166,"((53 60 69) (57 60 65) (58 60 64 67) (48 62 65 69) (58 62 65 67) (48 64 67)
 (48 64 67 70) (53 60 69))",#<HARMONIC-SEQUENCE {103A54F593}>,217,18,13,20,(3 3 4 4 4 3 4 3),3.4413471,1
69,id=69_genre=classical_c-id=763_e-id=91_ic_category_1,CLASSICAL,1,T,6,0.498235044,"(0.4705977949d0 0.2976272114d0 0.536946163d0 0.267809514d0 0.498235044d0
 0.088390993d0 0.2597398588d0)",3.4583433,"((52 68 71) (57 61 64 67) (50 61 66 69) (58 62 64 67) (57 64 67) (57 61 62 66)
 (50 66 69) (57 61 66))",#<HARMONIC-SEQUENCE {103A54F763}>,763,91,86,93,(3 4 4 4 3 4 3 3),6.398735,1
70,id=70_genre=classical_c-id=912_e-id=197_ic_category_1,CLASSICAL,1,T,6,0.5355307861,"(0.3955585127d0 0.5018508825d0 0.5018508825d0 0.3955585127d0 0.5355307861d0
 0.5068000049d0 0.2597398588d0)",3.4583433,"((58 60 64 67) (57 60 65) (59 62 65 68) (48 65 69) (48 64 67 70) (53 68 70)
 (53 60 69) (57 60 64))",#<HARMONIC-SEQUENCE {103A54F923}>,912,197,192,199,(4 3 4 3 4 3 3 3),9.93879,1
71,id=71_genre=classical_c-id=577_e-id=207_ic_category_1,CLASSICAL,1,T,6,0.0965239404,"(0.4019097516d0 0.1635332016d0 0.2976272114d0 0.1844733827d0 0.0965239404d0
 0.4433035597d0 0.1854361681d0)",3.4583433,"((58 60 64 67) (57 60 62 65) (52 60 65 69) (50 65 69 71) (50 65 67 71)
 (50 65 71) (52 60 67 71) (55 60 64 70))",#<HARMONIC-SEQUENCE {103A54FB23}>,577,207,202,209,(4 4 4 4 4 3 4 4),9.18552,1
72,id=72_genre=classical_c-id=1010_e-id=219_ic_category_1,CLASSICAL,1,T,6,0.263660845,"(0.4556727817d0 0.3306690107d0 0.2749705464d0 0.4941420868d0 0.263660845d0
 0.7032859628d0 0.4941420868d0)",3.4583433,"((58 61 66) (56 60 63 66) (56 60 64) (56 60 65) (52 60 67) (52 67 70)
 (53 60 68) (48 64 67))",#<HARMONIC-SEQUENCE {103A54FCC3}>,1010,219,214,221,(3 4 3 3 3 3 3 3),8.62183,1
73,id=73_genre=classical_c-id=816_e-id=132_ic_category_1,CLASSICAL,1,T,6,0.6555519402,"(0.1043687507d0 0.1043687507d0 0.1043687507d0 0.3955585127d0 0.6555519402d0
 0.6555519402d0 0.6434166946d0)",3.1411378,"((53 62 70) (53 62 68 70) (53 62 70) (50 65 68 70) (51 67 70) (56 60 65)
 (58 63 67) (59 62 65 68))",#<HARMONIC-SEQUENCE {103A54FE83}>,816,132,127,134,(3 4 3 4 3 3 3 4),5.1513915,1
74,id=74_genre=classical_c-id=513_e-id=116_ic_category_1,CLASSICAL,1,T,6,0.1635332016,"(0.491289643d0 0.448416773d0 0.5779324719d0 0.2161562518d0 0.1635332016d0
 0.5705142893d0 0.2161562518d0)",3.4583433,"((59 62 65 68) (55 60 63 68) (59 60 64 67) (48 63 65) (48 63 67 70)
 (48 63 67 68) (48 62 65 69) (50 65 67))",#<HARMONIC-SEQUENCE {103A558073}>,513,116,111,118,(4 4 4 3 4 4 4 3),6.768822,1
75,id=75_genre=classical_c-id=850_e-id=117_ic_category_1,CLASSICAL,1,T,6,0.8417460773,"(0.5698093534d0 0.6224036406d0 0.1392375404d0 0.9731220386d0 0.8417460773d0
 0.1392375404d0 0.8135845d0)",3.4583433,((48 65 68) (53 62 71) (48 64 67) (48 67) (59 66) (57 60 64) (57 64) (55 62)),#<HARMONIC-SEQUENCE {103A5581C3}>,850,117,112,119,(3 3 3 2 2 3 2 2),7.1692786,1
76,id=76_genre=classical_c-id=434_e-id=284_ic_category_1,CLASSICAL,1,T,6,0.263660845,"(0.263660845d0 0.3141562376d0 0.3195972737d0 0.263660845d0 0.263660845d0
 0.3141562376d0 0.3306690107d0)",3.225897,"((58 61 67) (58 61 65) (58 61 63 67) (48 63 67) (48 63 69) (48 63 67)
 (48 63 65 69) (49 65 69))",#<HARMONIC-SEQUENCE {103A558373}>,434,284,279,286,(3 3 4 3 3 3 4 3),7.392789,1
77,id=77_genre=classical_c-id=365_e-id=11_ic_category_1,CLASSICAL,1,T,6,0.1392375404,"(0.4154672157d0 0.5800184451d0 0.3622720782d0 0.2863351795d0 0.1392375404d0
 0.3933956015d0 0.4484576195d0)",3.4583433,"((57 61 64) (50 66 69) (58 61 66) (49 62 66 69) (50 66 71) (54 71)
 (54 61 64 70) (59 62 66))",#<HARMONIC-SEQUENCE {103A558513}>,365,11,6,13,(3 3 3 4 3 2 4 3),8.327916,1
78,id=78_genre=classical_c-id=528_e-id=223_ic_category_1,CLASSICAL,1,T,6,0.4154672157,"(0.6066733029d0 0.289336902d0 0.2961143015d0 0.3955585127d0 0.4154672157d0
 0.6555519402d0 0.289336902d0)",2.5309165,"((55 62 65 71) (57 60 64) (53 60 62 69) (55 62 65 71) (48 64 67) (59 62 67)
 (57 60 64) (53 60 62 69))",#<HARMONIC-SEQUENCE {103A5586E3}>,528,223,218,225,(4 3 4 4 3 3 3 4),7.443346,1
79,id=79_genre=classical_c-id=963_e-id=28_ic_category_1,CLASSICAL,1,T,6,0.289336902,"(0.4556727817d0 0.3955585127d0 0.1043687507d0 0.1843951413d0 0.289336902d0
 0.4556727817d0 0.6066733029d0)",3.4583433,"((55 63 70) (57 60 63 65) (58 62 65) (56 62 65 70) (53 62 67 70) (51 67 70)
 (53 60 63 69) (55 62 70))",#<HARMONIC-SEQUENCE {103A5588B3}>,963,28,23,30,(3 4 3 4 4 3 4 3),4.770637,1
80,id=80_genre=classical_c-id=868_e-id=210_ic_category_1,CLASSICAL,1,T,6,0.3875483542,"(0.4019097516d0 0.2976272114d0 0.1635332016d0 0.4019097516d0 0.3875483542d0
 0.0d0 0.3955585127d0)",2.7505238,"((57 62 66 71) (52 61 67 69) (50 61 66 69) (57 62 66 71) (52 61 67 69)
 (50 60 66 69) (57 60 62 66) (55 62 71))",#<HARMONIC-SEQUENCE {103A558AB3}>,868,210,205,212,(4 4 4 4 4 4 4 3),7.222734,1
81,id=81_genre=classical_c-id=860_e-id=19_ic_category_1,CLASSICAL,1,T,6,0.289336902,"(0.2416037152d0 0.0871130066d0 0.6098028137d0 0.4484576195d0 0.289336902d0
 0.0d0 0.2961143015d0)",3.4583433,"((54 62 69) (50 66 71) (50 66 69 71) (49 65 68 71) (54 61 69) (59 62 66 69)
 (54 62 69 71) (52 62 68 71))",#<HARMONIC-SEQUENCE {103A558C93}>,860,19,14,21,(3 3 4 4 3 4 4 4),6.448437,1
82,id=82_genre=classical_c-id=591_e-id=74_ic_category_1,CLASSICAL,1,T,6,0.9502756617,"(0.088390993d0 0.3955585127d0 0.3955585127d0 0.6922918535d0 0.9502756617d0
 0.2739184703d0 0.5670241035d0)",3.1869042,"((52 63 68 71) (52 68 71) (57 63 66 71) (52 68 71) (56 65 70) (59 66)
 (58 63 66 71) (54 61 69))",#<HARMONIC-SEQUENCE {103A558E43}>,591,74,69,76,(4 3 4 3 3 2 4 3),8.344569,1
83,id=83_genre=classical_c-id=835_e-id=74_ic_category_1,CLASSICAL,1,T,6,0.2134506033,"(0.3955585127d0 0.1844733827d0 0.6066733029d0 0.3955585127d0 0.2134506033d0
 0.6434166946d0 0.2416037152d0)",2.5814223,"((53 60 69) (48 64 67 70) (52 62 67 70) (53 60 69) (48 64 67 70) (52 61 67 70)
 (53 60 69) (50 65 69))",#<HARMONIC-SEQUENCE {103A559013}>,835,74,69,76,(3 4 4 3 4 4 3 3),10.988292,1
84,id=84_genre=classical_c-id=500_e-id=55_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.3955585127d0 0.4266847758d0 0.5295023201d0 0.3195972737d0 0.3955585127d0
 0.088390993d0 0.088390993d0)",2.5088315,"((54 63 69 71) (52 68 71) (59 66) (56 63 71) (54 63 69 71) (52 68 71)
 (52 63 68 71) (52 68 71))",#<HARMONIC-SEQUENCE {103A5591C3}>,500,55,50,57,(4 3 2 3 4 3 4 3),5.2981157,1
85,id=85_genre=classical_c-id=743_e-id=217_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.4239273102d0 0.4341399907d0 0.289336902d0 0.2961143015d0 0.0d0
 0.3955585127d0 0.4556727817d0)",3.4583433,"((54 62 69 71) (52 71) (57 60 64) (50 60 65 69) (55 62 65 71) (59 62 65 67)
 (48 64 67) (50 60 66 69))",#<HARMONIC-SEQUENCE {103A559393}>,743,217,212,219,(4 2 3 4 4 4 3 4),6.3596854,1
86,id=86_genre=classical_c-id=674_e-id=109_ic_category_1,CLASSICAL,1,T,6,0.39824444,"(0.4275536571d0 0.4850609604d0 0.2976272114d0 0.3955585127d0 0.39824444d0
 0.4850609604d0 0.2976272114d0)",2.4429655,"((58 63) (51 60 65) (50 63 67 70) (58 62 65 68) (51 67 70) (51 60 65)
 (50 63 67 70) (58 62 65 68))",#<HARMONIC-SEQUENCE {103A559553}>,674,109,104,111,(2 3 4 4 3 3 4 4),6.8309746,1
87,id=87_genre=classical_c-id=452_e-id=167_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.0871130066d0 0.5764994639d0 0.1277639244d0 0.6096560603d0 0.0d0
 0.7018110018d0 0.7088894544d0)",3.4583433,"((49 65 68) (49 65 68 70) (48 63 66) (48 63 66 69) (56 61 65 70) (53 61 68 70)
 (51 66 71) (53 60 63 69))",#<HARMONIC-SEQUENCE {103A559733}>,452,167,162,169,(3 4 3 4 4 4 3 4),6.5469475,1
88,id=88_genre=classical_c-id=131_e-id=91_ic_category_1,CLASSICAL,1,T,6,0.6098028137,"(0.088390993d0 0.4556727817d0 0.3875483542d0 0.4019097516d0 0.6098028137d0
 0.4484576195d0 0.0d0)",3.4583433,"((57 60 64 65) (53 60 69) (59 62 65 67) (48 64 67 70) (50 60 65 69)
 (59 62 64 68) (48 64 69) (52 60 69))",#<HARMONIC-SEQUENCE {103A559913}>,131,91,86,93,(4 3 4 4 4 4 3 3),10.828462,1
89,id=89_genre=classical_c-id=869_e-id=42_ic_category_1,CLASSICAL,1,T,6,0.1044008226,"(0.1043687507d0 0.4484576195d0 0.2412364053d0 0.0d0 0.1044008226d0
 0.2239615009d0 0.4266847758d0)",3.4583433,"((58 62 65) (56 62 65 70) (54 63 70) (54 63 68) (56 63 66) (56 60 63 66)
 (56 63) (49 65 68))",#<HARMONIC-SEQUENCE {103A559AB3}>,869,42,37,44,(3 4 3 3 3 4 2 3),1.9649268,1
90,id=90_genre=classical_c-id=48_e-id=13_ic_category_1,CLASSICAL,1,T,6,0.6066733029,"(0.536946163d0 0.2976272114d0 0.3504184398d0 0.4484576195d0 0.6066733029d0
 0.3955585127d0 0.3955585127d0)",3.2018166,"((50 64 68 71) (52 60 65 69) (59 62 65 69) (52 62 68 71) (57 60 64)
 (53 62 67 71) (52 60 67) (53 62 67 71))",#<HARMONIC-SEQUENCE {10394B6663}>,48,13,8,15,(4 4 4 4 3 4 3 4),3.8573613,1
91,id=91_genre=classical_c-id=893_e-id=332_ic_category_1,CLASSICAL,1,T,6,0.7018110018,"(0.4673519167d0 0.768493458d0 0.5679400753d0 0.2961143015d0 0.7018110018d0
 0.4154672157d0 0.3955585127d0)",3.4583433,"((54 61 64 69) (52 60 67 69) (50 66 70) (48 64 66 69) (59 62 66 69) (48 64 67)
 (50 67 71) (50 60 66 69))",#<HARMONIC-SEQUENCE {103A559E73}>,893,332,327,334,(4 4 3 4 4 3 3 4),6.4209075,1
92,id=92_genre=classical_c-id=407_e-id=19_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.0871130066d0 0.2961143015d0 0.1843951413d0 0.1635332016d0 0.0d0
 0.337278823d0 0.1635332016d0)",3.4583433,"((56 63 71) (54 63 68 71) (53 61 68 71) (49 65 68 70) (54 61 65 70)
 (53 61 66 70) (51 66 70 71) (59 63 66 68))",#<HARMONIC-SEQUENCE {103A55A073}>,407,19,14,21,(3 4 4 4 4 4 4 4),7.456269,1
93,id=93_genre=classical_c-id=491_e-id=204_ic_category_1,CLASSICAL,1,T,6,0.7214095679,"(0.4484576195d0 0.0d0 0.0d0 0.3471784852d0 0.7214095679d0 0.5355307861d0
 0.4850609604d0)",2.9370058,"((49 65 68 71) (54 61 69) (57 61 66) (54 61 69) (50 60 66 69) (49 65 68 71)
 (57 66 71) (56 61 64 69))",#<HARMONIC-SEQUENCE {103A55A243}>,491,204,199,206,(4 3 3 3 4 4 3 4),10.1671715,1
94,id=94_genre=classical_c-id=418_e-id=371_ic_category_1,CLASSICAL,1,T,6,0.2961143015,"(0.1044008226d0 0.1044008226d0 0.6066733029d0 0.289336902d0 0.2961143015d0
 0.3933956015d0 0.3463305662d0)",3.2258973,"((59 62 64 68) (50 64 71) (52 62 68 71) (54 61 69) (50 66 69 71) (52 62 68 71)
 (57 64) (52 71))",#<HARMONIC-SEQUENCE {103A55A3F3}>,418,371,366,373,(4 3 4 3 4 4 2 2),4.4198036,1
95,id=95_genre=classical_c-id=422_e-id=44_ic_category_1,CLASSICAL,1,T,6,0.4879518652,"(0.1392375404d0 0.1392375404d0 0.0d0 0.4886913473d0 0.4879518652d0
 0.2161562518d0 0.4019097516d0)",3.4583433,"((52 60 67) (55 60) (55 60 64) (48 64 67) (59 62 64) (57 60 62) (55 60 64 69)
 (53 62 67 71))",#<HARMONIC-SEQUENCE {103A55A593}>,422,44,39,46,(3 2 3 3 3 3 4 4),6.5596027,1
96,id=96_genre=classical_c-id=697_e-id=14_ic_category_1,CLASSICAL,1,T,6,0.2597398588,"(0.0d0 0.0871130066d0 0.4019097516d0 0.3955585127d0 0.2597398588d0
 0.536957535d0 0.9456112244d0)",3.2129176,"((48 64 67) (52 60 67) (52 60 67 69) (50 65 67 71) (48 64 67) (52 67 71)
 (48 67) (52 71))",#<HARMONIC-SEQUENCE {103A55A723}>,697,14,9,16,(3 3 4 4 3 3 2 2),6.577708,1
97,id=97_genre=classical_c-id=790_e-id=119_ic_category_1,CLASSICAL,1,T,6,0.6555519402,"(0.1854361681d0 0.5013549427d0 0.6555519402d0 0.2416037152d0 0.6555519402d0
 0.2412364053d0 0.1044008226d0)",3.4583433,"((53 62 67 71) (59 62 66 67) (52 60 67) (50 65 69) (53 60 69) (55 62 70)
 (55 60 70) (58 60 64 67))",#<HARMONIC-SEQUENCE {103A55A8E3}>,790,119,114,121,(4 4 3 3 3 3 3 4),7.928443,1
98,id=98_genre=classical_c-id=414_e-id=82_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.3955585127d0 0.5018508825d0 0.5018508825d0 0.3955585127d0 0.3955585127d0
 0.5018508825d0 0.5018508825d0)",2.0107048,"((51 61 67 70) (56 60 63) (50 65 68 71) (51 60 68) (51 61 67 70) (56 60 63)
 (50 65 68 71) (51 60 68))",#<HARMONIC-SEQUENCE {103A55AAB3}>,414,82,77,84,(4 3 4 3 4 3 4 3),1.403101,1
99,id=99_genre=classical_c-id=638_e-id=18_ic_category_1,CLASSICAL,1,T,6,0.1844733827,"(0.3306690107d0 0.3875483542d0 0.3875483542d0 0.1844733827d0 0.1844733827d0
 0.3875483542d0 0.0d0)",3.2258973,"((52 60 68) (52 62 68 71) (57 61 64 67) (50 60 66 69) (54 60 64 69)
 (50 60 66 69) (55 62 65 71) (53 62 67 71))",#<HARMONIC-SEQUENCE {103A55ACB3}>,638,18,13,20,(3 4 4 4 4 4 4 4),8.158868,1
100,id=100_genre=classical_c-id=569_e-id=272_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.3955585127d0 0.414836409d0 0.1044008226d0 0.0d0 0.0d0 0.3955585127d0
 0.2416037152d0)",2.8251224,"((51 61 67 70) (56 60 63) (49 63 70) (49 63 67 70) (55 61 63 70) (51 61 67 70)
 (56 60 63) (53 60 68))",#<HARMONIC-SEQUENCE {103A55AE83}>,569,272,267,274,(4 3 3 4 4 4 3 3),5.4839334,1
101,id=101_genre=classical_c-id=29_e-id=35_ic_category_1,CLASSICAL,1,T,6,0.272020256,"(0.1043687507d0 0.2976272114d0 0.4705920409d0 0.2961143015d0 0.272020256d0
 0.0871130066d0 0.4556727817d0)",3.4583433,"((55 62 71) (59 62 65 67) (48 64 67 71) (50 60 66 69) (52 60 67 69)
 (52 62 67 71) (59 62 67) (49 64 67 69))",#<HARMONIC-SEQUENCE {103A55B073}>,29,35,30,37,(3 4 4 4 4 4 3 4),7.711545,1
102,id=102_genre=classical_c-id=760_e-id=80_ic_category_1,CLASSICAL,1,T,6,0.4154672157,"(0.6224036406d0 0.8609804698d0 0.263660845d0 0.6224036406d0 0.4154672157d0
 0.1043687507d0 0.6066733029d0)",3.4583433,"((52 67 70) (53 60 69) (51 66 70) (51 60 66) (49 65 68) (56 60 63)
 (56 60 63 66) (58 61 65))",#<HARMONIC-SEQUENCE {103A55B213}>,760,80,75,82,(3 3 3 3 3 3 4 3),6.8004665,1
103,id=103_genre=classical_c-id=264_e-id=33_ic_category_1,CLASSICAL,1,T,6,0.6066733029,"(0.0d0 0.7018110018d0 0.289336902d0 0.3141562376d0 0.6066733029d0
 0.6066733029d0 0.7020003001d0)",3.225897,"((58 62 65) (50 65 70) (52 60 67 69) (53 60 69) (51 60 67 69) (50 65 70)
 (48 63 67 69) (58 62 66))",#<HARMONIC-SEQUENCE {103A55B3D3}>,264,33,28,35,(3 3 4 3 4 3 4 3),3.4147706,1
104,id=104_genre=classical_c-id=795_e-id=228_ic_category_1,CLASSICAL,1,T,6,0.6185894224,"(0.3955585127d0 0.3955585127d0 0.0d0 0.4556727817d0 0.6185894224d0
 0.6172299832d0 0.088390993d0)",3.1411378,"((55 62 71) (54 60 62 69) (55 62 71) (59 62 67) (49 64 67 69) (50 63 67 70)
 (52 60 67 71) (52 60 67))",#<HARMONIC-SEQUENCE {103A55B5A3}>,795,228,223,230,(3 4 3 3 4 4 4 3),10.933771,1
105,id=105_genre=classical_c-id=136_e-id=22_ic_category_1,CLASSICAL,1,T,6,0.272020256,"(0.4019097516d0 0.4019097516d0 0.6066733029d0 0.0871130066d0 0.272020256d0
 0.1843951413d0 0.3955585127d0)",3.2283845,"((54 60 62 69) (55 62 64 71) (50 60 66 69) (52 67 71) (59 62 64 67)
 (50 66 69 71) (50 60 66 69) (55 62 71))",#<HARMONIC-SEQUENCE {103A55B793}>,136,22,17,24,(4 4 4 3 4 4 4 3),7.262455,1
106,id=106_genre=classical_c-id=475_e-id=86_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.0d0 0.3955585127d0 0.3955585127d0 0.3955585127d0 0.3955585127d0
 0.3955585127d0 0.3955585127d0)",1.5893857,"((51 67 70) (58 63 67) (58 62 65 68) (51 67 70) (58 62 65 68) (51 67 70)
 (58 62 65 68) (51 67 70))",#<HARMONIC-SEQUENCE {103A55B953}>,475,86,81,88,(3 3 4 3 4 3 4 3),0.4490324,1
107,id=107_genre=classical_c-id=896_e-id=412_ic_category_1,CLASSICAL,1,T,6,0.5060926159,"(0.1635332016d0 0.498340002d0 0.6506916756d0 0.8122854196d0 0.5060926159d0
 0.4874497835d0 0.6361531633d0)",3.4583433,"((55 62 66 71) (52 62 67 71) (49 64 69) (49 67 70) (50 69) (50 66 70)
 (55 62 71) (58 63 66 71))",#<HARMONIC-SEQUENCE {103A55BB03}>,896,412,407,414,(4 4 3 3 2 3 3 4),9.735341,1
108,id=108_genre=classical_c-id=791_e-id=121_ic_category_1,CLASSICAL,1,T,6,0.4705920409,"(0.3955585127d0 0.1843951413d0 0.289336902d0 0.2863351795d0 0.4705920409d0
 0.3427350713d0 0.4886913473d0)",2.943564,"((53 60 69) (48 64 67 70) (48 64 67 69) (57 60 65) (53 62 69 70) (48 64 67 70)
 (52 67 69) (53 60 69))",#<HARMONIC-SEQUENCE {103A55BCD3}>,791,121,116,123,(3 4 4 3 4 4 3 3),7.0128775,1
109,id=109_genre=classical_c-id=431_e-id=115_ic_category_1,CLASSICAL,1,T,6,0.4266847758,"(0.3141562376d0 0.1044008226d0 0.4029451379d0 0.5295023201d0 0.4266847758d0
 0.414836409d0 0.1044008226d0)",3.4583433,"((58 61 65) (55 61 63 70) (51 61 70) (56 63 71) (59 66) (59 64 68) (59 66 69)
 (59 63 66 69))",#<HARMONIC-SEQUENCE {103A55BE73}>,431,115,110,117,(3 4 3 3 2 3 3 4),8.967538,1
110,id=110_genre=classical_c-id=786_e-id=22_ic_category_1,CLASSICAL,1,T,6,0.2971996481,"(0.4767237827d0 0.1044008226d0 0.2874167659d0 0.5705142893d0 0.2971996481d0
 0.5003807227d0 0.9381098156d0)",3.4583433,"((49 68) (52 61 66 70) (49 64 66) (57 61 62 66) (56 63 66 71) (59 65 68)
 (59 66) (50 65 68))",#<HARMONIC-SEQUENCE {103A55C013}>,786,22,17,24,(2 4 3 4 4 3 2 3),11.168308,1
